,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
12536,38, State-gov,156866, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0.0,0.0,40, United-States, >50K
12537,56, Private,71388, 9th,5, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,40, United-States, <=50K
12538,40, Private,228659, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,60, United-States, <=50K
12539,55, Self-emp-not-inc,110844, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40, United-States, <=50K
12540,52, Private,149908, Prof-school,15, Divorced, Prof-specialty, Unmarried, White, Female,25236.0,0.0,44, United-States, >50K
12541,19, Local-gov,273187, HS-grad,9, Never-married, Protective-serv, Own-child, White, Female,0.0,0.0,36, United-States, <=50K
12542,19, Private,62419, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35, United-States, <=50K
12543,48, Private,182715, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,48, United-States, <=50K
12544,29, Private,157103, Assoc-voc,11, Never-married, Tech-support, Own-child, Black, Male,0.0,1974.0,40, United-States, <=50K
12545,54, Private,133963, Some-college,10, Widowed, Sales, Unmarried, White, Female,0.0,0.0,20, United-States, <=50K
12546,26, Private,151724, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40, United-States, >50K
12547,58, Private,196502, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60, United-States, >50K
12548,37, Self-emp-inc,199816, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50, United-States, >50K
12549,41, Private,413365, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40, United-States, <=50K
12550,65, Private,195568, Some-college,10, Widowed, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,20, United-States, <=50K
12551,43, Private,186245, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0.0,0.0,40, United-States, <=50K
12552,33, Private,279231, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0.0,1977.0,40, United-States, >50K
12553,55, Federal-gov,171870, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,46, United-States, >50K
12554,32, Private,127651, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,46, United-States, >50K
12555,56, Self-emp-not-inc,289605, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12556,29, Private,130856, Assoc-voc,11, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
12557,34, State-gov,49539, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0.0,0.0,20, United-States, <=50K
12558,39, Self-emp-not-inc,263081, HS-grad,9, Never-married, Exec-managerial, Not-in-family, Black, Male,0.0,0.0,50, United-States, <=50K
12559,56, Local-gov,205759, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12560,33, Private,358655, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,10, United-States, <=50K
12561,51, Private,186299, Preschool,1, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,30, United-States, <=50K
12562,47, Private,289517, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50, United-States, >50K
12563,22, Private,105686, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,40, United-States, <=50K
12564,58, Local-gov,81132, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0.0,0.0,80, Philippines, >50K
12565,25, Private,68302, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12566,34, Private,443546, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, >50K
12567,35, Private,99462, HS-grad,9, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,40, United-States, <=50K
12568,36, Private,224541, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, >50K
12569,41, Private,118921, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, White, Female,0.0,0.0,60, United-States, <=50K
12570,46, Private,155489, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50, United-States, >50K
12571,38, Self-emp-not-inc,248919, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,27828.0,0.0,35, United-States, >50K
12572,47, Private,139268, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,27828.0,0.0,38, United-States, >50K
12573,43, Self-emp-not-inc,245056, Preschool,1, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40, Haiti, <=50K
12574,39, Private,433592, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,45, United-States, >50K
12575,29, Private,336624, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,8614.0,0.0,40, United-States, >50K
12576,47, Private,177858, Bachelors,13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,27828.0,0.0,60, United-States, >50K
12577,37, Private,207066, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
12578,19, Private,56750, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,30, United-States, <=50K
12579,67, Private,110331, 9th,5, Divorced, Adm-clerical, Other-relative, White, Female,0.0,0.0,20, United-States, <=50K
12580,40, Private,84801, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,40, United-States, >50K
12581,53, Local-gov,175897, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12582,31, Private,369027, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,37, United-States, <=50K
12583,56, Private,170411, HS-grad,9, Divorced, Protective-serv, Own-child, White, Male,4101.0,0.0,38, United-States, <=50K
12584,47, Private,171751, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
12585,37, Private,61518, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50, United-States, <=50K
12586,31, Private,214235, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,1977.0,40, United-States, >50K
12587,44, Private,154993, Some-college,10, Separated, Craft-repair, Unmarried, White, Female,0.0,0.0,55, United-States, <=50K
12588,33, Private,160594, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298.0,0.0,40, United-States, >50K
12589,22, Private,258298, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,35, United-States, <=50K
12590,52, Private,192666, 12th,8, Separated, Machine-op-inspct, Unmarried, Black, Male,0.0,0.0,40, United-States, <=50K
12591,33, Private,156602, Bachelors,13, Never-married, Sales, Own-child, White, Male,3325.0,0.0,43, United-States, <=50K
12592,31, Private,122116, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12593,75, Local-gov,73433, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0.0,2467.0,40, Canada, <=50K
12594,50, Private,99185, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
12595,36, Private,203828, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, Italy, <=50K
12596,58, Local-gov,101480, Assoc-voc,11, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
12597,20, Self-emp-inc,134815, 9th,5, Never-married, Craft-repair, Unmarried, White, Male,0.0,625.0,40, United-States, <=50K
12598,36, State-gov,235195, Some-college,10, Separated, Prof-specialty, Unmarried, White, Female,0.0,0.0,32, United-States, <=50K
12599,26, Private,93169, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40, United-States, <=50K
12600,58, Local-gov,36091, Masters,14, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,40, United-States, <=50K
12601,57, Private,124318, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,45, United-States, <=50K
12602,46, Self-emp-inc,188861, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,1564.0,50, United-States, >50K
12603,42, Self-emp-not-inc,54651, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40, Cuba, >50K
12604,34, Private,169496, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40, United-States, >50K
12605,57, Private,34366, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50, United-States, <=50K
12606,35, State-gov,213076, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12607,36, Local-gov,161132, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,56, United-States, <=50K
12608,46, Private,479406, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0.0,1672.0,40, United-States, <=50K
12609,39, Private,115618, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50, United-States, <=50K
12610,25, Self-emp-inc,158033, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,65, United-States, <=50K
12611,43, Private,108682, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40, United-States, >50K
12612,26, Private,430195, 11th,7, Separated, Other-service, Unmarried, Black, Male,0.0,0.0,40, United-States, <=50K
12613,46, Local-gov,138107, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1902.0,60, United-States, >50K
12614,27, Private,215014, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12615,35, Private,183279, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12616,68, Self-emp-not-inc,119056, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,24, United-States, >50K
12617,52, Private,158583, Some-college,10, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,36, United-States, <=50K
12618,26, Private,242464, Assoc-voc,11, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50, United-States, <=50K
12619,27, Private,35204, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,46, United-States, <=50K
12620,52, Private,233149, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,40, United-States, >50K
12621,54, Private,182855, 7th-8th,4, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
12622,29, Private,189346, HS-grad,9, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,40, United-States, <=50K
12623,39, Private,82726, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,40, United-States, <=50K
12624,38, Private,179481, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45, United-States, >50K
12625,19, Private,167428, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,30, United-States, <=50K
12626,22, Private,182117, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
12627,58, Private,162970, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0.0,1977.0,60, United-States, >50K
12628,39, Private,421633, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40, United-States, <=50K
12629,20, State-gov,231931, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
12630,26, Private,132749, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40, United-States, <=50K
12631,22, Private,254351, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,45, United-States, <=50K
12632,31, State-gov,152109, Assoc-voc,11, Divorced, Protective-serv, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
12633,42, Private,100479, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40, United-States, >50K
12634,53, Local-gov,222405, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,40, United-States, <=50K
12635,32, Private,117028, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12636,33, Private,91163, HS-grad,9, Separated, Other-service, Other-relative, Black, Female,0.0,0.0,40, United-States, <=50K
12637,36, Private,150104, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40, United-States, >50K
12638,39, Private,114605, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12639,33, Private,348152, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
12640,33, Private,174463, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,35, United-States, <=50K
12641,47, Private,180243, Bachelors,13, Never-married, Sales, Other-relative, White, Female,0.0,0.0,40, United-States, <=50K
12642,31, Private,238816, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12643,18, Private,275848, 12th,8, Never-married, Sales, Other-relative, White, Female,0.0,0.0,16, United-States, <=50K
12644,51, Private,114520, HS-grad,9, Divorced, Sales, Unmarried, White, Male,0.0,0.0,16, United-States, <=50K
12645,34, State-gov,275880, Bachelors,13, Separated, Exec-managerial, Unmarried, Black, Female,0.0,0.0,38, United-States, <=50K
12646,39, Private,188148, Some-college,10, Never-married, Handlers-cleaners, Unmarried, Black, Female,0.0,0.0,48, United-States, <=50K
12647,42, Private,112494, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,7298.0,0.0,35, United-States, >50K
12648,27, Private,278736, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, Mexico, <=50K
12649,33, Private,252257, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
12650,27, Private,321456, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12651,45, Self-emp-inc,200825, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50, United-States, >50K
12652,19, Private,86143, HS-grad,9, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0.0,0.0,20, Philippines, <=50K
12653,40, State-gov,353687, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40, United-States, >50K
12654,43, Local-gov,212847, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
12655,60, Private,154589, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3103.0,0.0,35, United-States, >50K
12656,42, Private,183765, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50, United-States, <=50K
12657,28, Private,186672, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,40, Jamaica, <=50K
12658,50, Private,249096, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60, United-States, >50K
12659,27, Private,190784, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3137.0,0.0,45, United-States, <=50K
12660,25, Private,144516, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
12661,53, Private,124993, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,43, United-States, >50K
12662,24, Private,111376, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
12663,40, Private,300838, 1st-4th,2, Married-civ-spouse, Craft-repair, Husband, Other, Male,0.0,0.0,40, Mexico, <=50K
12664,28, Private,359049, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Male,0.0,1092.0,60, United-States, <=50K
12665,46, Self-emp-not-inc,366089, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60, United-States, >50K
12666,19, Private,110998, Some-college,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40, Philippines, <=50K
12667,23, Private,60409, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
12668,55, Private,129263, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,40, United-States, <=50K
12669,48, Private,219967, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12670,45, Private,171540, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12671,55, Local-gov,61708, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40, United-States, >50K
12672,36, Private,294760, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,50, United-States, <=50K
12673,35, Private,209280, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,31, United-States, <=50K
12674,31, Private,208881, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50, United-States, >50K
12675,17, Private,191535, 11th,7, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,7, United-States, <=50K
12676,31, Private,143851, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40, United-States, >50K
12677,20, Self-emp-not-inc,428299, HS-grad,9, Never-married, Sales, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
12678,32, Self-emp-not-inc,199366, 10th,6, Married-spouse-absent, Craft-repair, Own-child, White, Male,0.0,0.0,16, United-States, <=50K
12679,34, Local-gov,484911, HS-grad,9, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0.0,0.0,40, United-States, <=50K
12680,37, Private,390243, HS-grad,9, Never-married, Transport-moving, Not-in-family, Black, Male,0.0,0.0,45, United-States, <=50K
12681,55, Self-emp-not-inc,204502, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,35, United-States, <=50K
12682,32, Self-emp-not-inc,114419, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50, United-States, <=50K
12683,49, Private,79436, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,48, United-States, <=50K
12684,54, Private,141272, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40, United-States, >50K
12685,62, Local-gov,123749, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40, United-States, >50K
12686,18, Private,101173, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,35, United-States, <=50K
12687,49, Private,39518, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40, United-States, >50K
12688,26, Private,250038, 9th,5, Never-married, Farming-fishing, Other-relative, White, Male,0.0,0.0,40, Mexico, <=50K
12689,59, Self-emp-inc,165695, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,20, United-States, >50K
12690,48, Local-gov,225594, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,40, United-States, <=50K
12691,21, State-gov,51979, Some-college,10, Never-married, Other-service, Own-child, White, Female,0.0,0.0,11, United-States, <=50K
12692,31, Private,177675, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60, United-States, >50K
12693,37, Private,199739, Some-college,10, Divorced, Craft-repair, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
12694,38, Private,27408, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,60, United-States, <=50K
12695,28, Private,110169, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,3, United-States, <=50K
12696,39, Self-emp-not-inc,179488, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50, United-States, <=50K
12697,30, Private,118551, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,35, United-States, >50K
12698,71, Self-emp-not-inc,157845, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,20, United-States, <=50K
12699,37, Self-emp-not-inc,68899, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60, United-States, >50K
12700,53, Private,58535, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
12701,39, Private,191503, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1887.0,40, United-States, >50K
12702,34, Private,113364, Assoc-acdm,12, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,35, United-States, <=50K
12703,34, Self-emp-not-inc,204742, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,62, United-States, <=50K
12704,53, Private,208122, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Other, Male,0.0,0.0,60, United-States, >50K
12705,46, Local-gov,174361, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40, United-States, >50K
12706,23, Private,265077, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,1055.0,0.0,10, United-States, <=50K
12707,50, Private,241648, Assoc-voc,11, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,20, United-States, <=50K
12708,30, Private,94145, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Male,0.0,0.0,40, United-States, <=50K
12709,32, Private,178449, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,50, United-States, <=50K
12710,23, Private,236804, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,30, United-States, <=50K
12711,53, Self-emp-not-inc,187830, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,35, United-States, >50K
12712,41, Private,66208, Prof-school,15, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,45, United-States, <=50K
12713,42, Private,219155, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,50, United-States, >50K
12714,38, Private,99146, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,65, United-States, <=50K
12715,45, Private,142889, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,44, United-States, <=50K
12716,56, Private,136164, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
12717,36, Private,154410, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40, United-States, >50K
12718,65, Private,113293, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12719,41, Private,195096, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50, United-States, >50K
12720,42, Private,172641, 7th-8th,4, Separated, Machine-op-inspct, Unmarried, Black, Female,0.0,0.0,40, United-States, <=50K
12721,43, Private,265072, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0.0,2258.0,50, United-States, >50K
12722,22, Private,305874, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60, United-States, <=50K
12723,51, Private,312446, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,37, United-States, >50K
12724,21, Private,391312, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Female,0.0,0.0,30, United-States, <=50K
12725,32, Private,234976, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,55, United-States, <=50K
12726,19, Private,199495, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
12727,53, Private,98561, HS-grad,9, Widowed, Tech-support, Not-in-family, White, Male,0.0,0.0,39, United-States, >50K
12728,17, Private,188996, 9th,5, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,30, United-States, <=50K
12729,46, State-gov,171926, Masters,14, Divorced, Exec-managerial, Unmarried, White, Male,7430.0,0.0,50, United-States, >50K
12730,45, Local-gov,310260, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50, United-States, >50K
12731,52, Private,72257, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
12732,37, Self-emp-not-inc,86643, Assoc-acdm,12, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,50, United-States, <=50K
12733,18, Private,115815, 11th,7, Never-married, Other-service, Own-child, White, Male,0.0,0.0,20, United-States, <=50K
12734,53, Private,227475, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
12735,45, Local-gov,324550, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,0.0,40, United-States, >50K
12736,37, Private,138105, HS-grad,9, Separated, Craft-repair, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
12737,19, Private,146189, 11th,7, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0.0,0.0,43, United-States, <=50K
12738,25, Private,478836, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
12739,57, Private,513440, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40, Mexico, <=50K
12740,19, Private,151806, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
12741,54, Self-emp-inc,263925, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,50, United-States, <=50K
12742,29, Private,57617, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,34, United-States, <=50K
12743,32, Private,208761, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,60, United-States, <=50K
12744,34, Private,173854, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,27828.0,0.0,60, United-States, >50K
12745,46, Local-gov,116906, Masters,14, Never-married, Prof-specialty, Not-in-family, Black, Female,0.0,2258.0,35, United-States, <=50K
12746,43, Private,163769, 10th,6, Separated, Other-service, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
12747,32, Federal-gov,72630, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,14084.0,0.0,55, United-States, >50K
12748,67, Private,24968, 9th,5, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12749,24, Private,118514, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
12750,42, Self-emp-not-inc,99185, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50, United-States, >50K
12751,32, Private,121769, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
12752,59, Private,160271, 7th-8th,4, Separated, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
